Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
539546,AGRIBIO SPIRITS LIMITED,AGRIBIO,Agribio Spirits Ltd,Active,X ,10.00,INE679E01015,Equity,,,,,
539551,Narayana Hrudayalaya Limited,NH,Narayana Hrudayalaya Ltd,Active,A ,10.00,INE410P01011,Equity,,,,,
539552,F MEC INTERNATIONAL FINANCIAL SERVICES LIMITED,FMEC,F Mec International Financial Services Ltd,Active,XT,2.00,INE108T01021,Equity,,,,,
539559,Deep Health AI India Limited,DEEPAI,Deep Health AI India Ltd,Active,XT,1.00,INE005G01026,Equity,,,,,
539560,MALT LAND DISTILLERIES LIMITED,MALTLAND,Malt Land Distilleries Ltd,Active,XT,10.00,INE994N01019,Equity,,,,,
539561,SUPHA PHARMACHEM LIMITED,SUPHA,Supha Pharmachem Ltd,Active,Z ,1.00,INE549S01036,Equity,,,,,
539562,AARNAV FASHIONS LIMITED,AARNAV,Aarnav Fashions Ltd,Active,B ,10.00,INE750R01016,Equity,,,,,
539570,ACEWIN AGRITECK LIMITED,ACEWIN,Acewin Agriteck Ltd,Delisted,MT,10.00,INE742R01013,Equity,,,,,
539574,Sunshine Capital Ltd.,SCL,Sunshine Capital Ltd,Suspended,X ,1.00,INE974F01025,Equity,,,,,
539584,SHARANAM INFRAPROJECT AND TRADING LIMITED,SIPTL,Sharanam Infraproject and Trading Ltd,Suspended,Z ,1.00,INE104S01022,Equity,,,,,
539593,Shivansh Finserv Limited,SHIVA,Shivansh Finserve Ltd,Active,X ,10.00,INE728Q01014,Equity,,,,,
539594,Mishtann Foods Limited,MISHTANN,Mishtann Foods Ltd,Active,X ,1.00,INE094S01041,Equity,,,,,
539595,Natco Economicals Limited,NATECO,Natco Economicals Ltd,Delisted,Z ,10.00,INE174S01017,Equity,,,,,
539596,Delta Industrial Resources Limited,DELTA,Delta Industrial Resources Ltd,Active,X ,10.00,INE681Q01015,Equity,,,,,
539597,Jindal Stainless (Hisar) Limited,JSLHISAR,Jindal Stainless (Hisar) Ltd,Delisted,A ,2.00,INE455T01018,Equity,,,,,
539598,AMPL Capital Limited,AMPL,AMPL Capital Ltd,Active,X ,2.00,INE727C01024,Equity,,,,,
539599,Kotia Enterprises Limited,KEL,Kotia Enterprises Ltd,Active,X ,10.00,INE079C01012,Equity,,,,,
539600,CHAMAK HOLDINGS LIMITED,CHAMAK,Chamak Holdings Ltd,Delisted,X ,10.00,INE049R01013,Equity,,,,,
539607,Blue Cloud Softech Solutions Limited,BLUECLOUDS,Blue Cloud Softech Solutions Ltd,Active,B ,1.00,INE373T01047,Equity,,,,,
539620,KANORIA ENERGY AND INFRASTRUCTURE LIMITED,KEIL,Kanoria Energy & Infrastructure Ltd,Active,X ,5.00,INE534E01020,Equity,,,,,
539621,BCL Enterprises Limited,BCLENTERPR,BCL Enterprises Ltd,Active,XT,1.00,INE368E01023,Equity,,,,,
539622,ICICI Prudential Mutual Fund,IPRU8957,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 3 - DIRECT PLAN CUMULATIVE OPTION,Suspended,B ,10.00,INF109KB1PZ6,Equity,,,,,
539623,ICICI Prudential Mutual Fund,IPRU8958,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 3 - DIRECT PLAN DIVIDEND OPTION,Suspended,B ,10.00,INF109KB1QA7,Equity,,,,,
539624,ICICI Prudential Mutual Fund,IPRU2755,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 3 - REGULAR PLAN CUMULATIVE OPTION,Suspended,B ,10.00,INF109KB1PX1,Equity,,,,,
539625,ICICI Prudential Mutual Fund,IPRU2756,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 3 - REGULAR PLAN DIVIDEND OPTION,Suspended,B ,10.00,INF109KB1PY9,Equity,,,,,
539632,AAR COMMERCIAL COMPANY LIMITED,AARCOM,AAR Commercial Company Ltd,Delisted,XT,10.00,INE184K01013,Equity,,,,,
539636,Precision Camshafts Limited,PRECAM,Precision Camshafts Ltd,Active,B ,10.00,INE484I01029,Equity,,,,,
539637,Blueblood Ventures Limited,BVL,Blueblood Ventures Ltd,Suspended,M ,10.00,INE562S01013,Equity,,,,,
539658,TeamLease Services Limited,TEAMLEASE,TeamLease Services Ltd,Active,B ,10.00,INE985S01024,Equity,,,,,
539659,VIKRAM KAMATS HOSPITALITY LIMITED,KAMATS,Vikram Kamats Hospitality Ltd,Active,B ,10.00,INE564S01019,Equity,,,,,
539660,BEST AGROLIFE LIMITED,BESTAGRO,Best Agrolife Ltd,Active,B ,1.00,INE052T01021,Equity,,,,,
539661,ACE MEN ENGG WORKS LIMITED,ACEMEN,Ace Men Engg Works Ltd,Active,X ,10.00,INE023R01018,Equity,,,,,
539662,BFL Asset Finvest Limited,BFLAFL,BFL Asset Finvest Ltd,Active,X ,10.00,INE948Q01018,Equity,,,,,
539669,RGF Capital Markets Limited,RGF,RGF Capital Markets Ltd,Active,XT,1.00,INE684D01025,Equity,,,,,
539673,Radhagobind Commercial Limited,RCL,Radhagobind Commercial Ltd,Active,Z ,1.00,INE792P01020,Equity,,,,,
539678,Quick Heal Technologies Limited,QUICKHEAL,Quick Heal Technologies Ltd,Active,T ,10.00,INE306L01010,Equity,,,,,
539679,Kapil Raj Finance Ltd.,KAPILRAJ,Kapil Raj Finance Ltd,Active,X ,1.00,INE332Q01023,Equity,,,,,
539680,Ganga Pharmaceuticals Limited,GANGAPHARM,Ganga Pharmaceuticals Ltd,Active,M ,10.00,INE615T01017,Equity,,,,,
539681,dynamic Archistructures Limited,DAL,Dynamic Archistructures Ltd,Active,X ,10.00,INE874E01012,Equity,,,,,
539682,Mobavenue AI Tech Limited,MOBAVENUE,Mobavenue AI Tech Ltd,Active,X ,2.00,INE622Q01027,Equity,,,,,
539683,Shivkamal Impex Limited,SHIVKAMAL,Shivkamal Impex Ltd,Active,XT,10.00,INE429R01017,Equity,,,,,
539686,K.P. Energy Limited,KPEL,K.P. Energy Ltd,Active,B ,5.00,INE127T01021,Equity,,,,,
539691,REAL GROWTH CORPORATION LIMITED,RGCORP,Real Growth Corporation Ltd,Active,XT,10.00,INE836D01013,Equity,,,,,
539692,INTERACTIVE FINANCIAL SERVICES LIMITED,IFINSER,Interactive Financial Services Ltd,Active,X ,10.00,INE064T01018,Equity,,,,,
539693,Alora Trading Company Limited,ALORA,Alora Trading Company Ltd,Delisted,Z ,10.00,INE527R01018,Equity,,,,,
539697,HILIKS TECHNOLOGIES LIMITED,HILIKS,Hiliks Technologies Ltd,Active,XT,10.00,INE966Q01010,Equity,,,,,
539708,ICICI Prudential Mutual Fund,IPRU2766,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 4 - CUMULATIVE OPTION,Suspended,B ,10.00,INF109KB1QX9,Equity,,,,,
539709,ICICI Prudential Mutual Fund,IPRU2767,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 4 - DIVIDEND OPTION,Suspended,B ,10.00,INF109KB1QV3,Equity,,,,,
539710,ICICI Prudential Mutual Fund,IPRU8968,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 4 - DIRECT PLAN CUMULATIVE OPTION,Suspended,B ,10.00,INF109KB1QY7,Equity,,,,,
539711,ICICI Prudential Mutual Fund,IPRU8969,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 4 - DIRECT PLAN DIVIDEND  OPTION,Suspended,B ,10.00,INF109KB1QW1,Equity,,,,,
539724,HYPERSOFT TECHNOLOGIES LIMITED,HYPERSOFT,Hypersoft Technologies Ltd,Active,XT,10.00,INE039D01014,Equity,,,,,
539725,Gokul Agro Resources Ltd,GOKULAGRO,Gokul Agro Resources Ltd,Active,B ,1.00,INE314T01033,Equity,,,,,
539730,Fredun Pharmaceuticals Limited,FREDUN,Fredun Pharmaceuticals Ltd,Active,X ,10.00,INE194R01017,Equity,,,,,
539742,Simbhaoli Sugars Ltd,SIMBHALS,Simbhaoli Sugars Ltd,Active,Z ,10.00,INE748T01016,Equity,,,,,
539760,Relicab Cable Manufacturing Limited,RELICAB,Relicab Cable Manufacturing Ltd,Active,B ,10.00,INE773T01014,Equity,,,,,
539761,Vantage Knowledge Academy Limited,VKAL,Vantage Knowledge Academy Ltd,Active,X ,1.00,INE427T01025,Equity,,,,,
539762,MODERN ENGINEERING AND PROJECTS LIMITED,MEAPL,Modern Engineering And Projects Ltd,Active,X ,10.00,INE250S01015,Equity,,,,,
539767,Mega Nirman & Industries Limited,MNIL,Mega Nirman and Industries Ltd,Active,X ,10.00,INE216Q01010,Equity,,,,,
539770,DARJEELING INDUSTRIIES LIMITED,DARJEELING,Darjeeling Industriies Ltd,Active,X ,10.00,INE830S01014,Equity,,,,,
539773,Advik Capital Limited,ADVIKCA,Advik Capital Ltd,Active,X ,1.00,INE178T01024,Equity,,,,,
539784,LIC Mutual Fund,LICNFNHGP,LIC MF Exchange Traded Fund- NIFTY 100,Active,B ,10.00,INF767K01PC8,Equity,,,,,
539785,Pudumjee Paper Products Limited,PDMJEPAPER,Pudumjee Paper Products Ltd,Active,B ,1.00,INE865T01018,Equity,,,,,
539786,Dune Mercantile Ltd.,DUNE,Dune Mercantile Ltd,Delisted,Z ,10.00,INE322Q01016,Equity,,,,,
539787,HealthCare Global Enterprises Limited,HCG,HealthCare Global Enterprises Ltd,Active,A ,10.00,INE075I01017,Equity,,,,,
539788,Khemani Distributors & Marketing Limited,KDML,Khemani Distributors & Marketing Ltd,Active,MT,5.00,INE030U01025,Equity,,,,,
539798,Umiya Tubes Limited,UMIYA,Umiya Tubes Ltd,Active,X ,10.00,INE173U01015,Equity,,,,,
539799,Bharat Wire Ropes Limited,BHARATWIRE,Bharat Wire Ropes Ltd,Active,B ,10.00,INE316L01019,Equity,,,,,
539800,CHD Chemicals Limited,CHDCHEM,CHD Chemicals Ltd,Active,X ,10.00,INE043U01010,Equity,,,,,
539807,AvenuesAI Limited,CCAVENUE,AvenuesAI Ltd,Active,A ,1.00,INE483S01020,Equity,,,,,
539814,LE LAVOIR LIMITED,LELAVOIR,LE Lavoir Ltd,Active,X ,10.00,INE204S01012,Equity,,,,,
539819,Mudra Financial Services Ltd.,MUDRA,Mudra Financial Services Ltd,Active,X ,10.00,INE967S01014,Equity,,,,,
539833,Shivom Investment & Consultancy Limited,SICLTD,Shivom Investment & Consultancy Ltd,Suspended,Z ,10.00,INE074G01014,Equity,,,,,
539834,Balgopal Commercial limited,BALGOPAL,Balgopal Commercial Ltd,Active,X ,10.00,INE119R01014,Equity,,,,,
539835,Superior Finlease Limited,SUPERIOR,Superior Finlease Ltd,Active,X ,1.00,INE574R01028,Equity,,,,,
539836,Ruby Cables Limited,RUBY,Ruby Cables Ltd,Suspended,MT,10.00,INE812T01010,Equity,,,,,
539837,RAGHAV PRODUCTIVITY ENHANCERS LIMITED,RPEL,Raghav Productivity Enhancers Ltd,Active,B ,10.00,INE912T01018,Equity,,,,,
539838,Dr. Reddy's Laboratories Ltd.,DRREDDYBBPH,DRREDDYBBPH,Delisted,P ,5.00,-,Equity,,,,,
539839,Franklin Leasing and Finance Limited,FRANKLIN,Franklin Leasing and Finance Ltd,Active,M ,10.00,INE399S01010,Equity,,,,,
539840,Excell Industries Ltd.,EILBBPH,EILBBPH,Delisted,P ,5.00,-,Equity,,,,,
539841,Lancer Container Lines Limited,LANCER,Lancer Container Lines Ltd,Active,X ,5.00,INE359U01028,Equity,,,,,
539842,Sysco Industries Limited,SYSCO,Sysco Industries Ltd,Delisted,MT,10.00,INE410U01011,Equity,,,,,
539843,NINtec Systems Limited,NINSYS,NINtec Systems Ltd,Active,T ,10.00,INE395U01014,Equity,,,,,
539844,Equitas Holdings Limited,EQUITAS,Equitas Holdings Ltd,Delisted,A ,10.00,INE988K01017,Equity,,,,,
539853,Golden Capital Services Limited,GOLDENCAP,Golden Capital Services Ltd,Delisted,Z ,10.00,INE135D01010,Equity,,,,,
539854,Halder Venture Limited,HALDER,Halder Venture Ltd,Active,B ,10.00,INE115S01010,Equity,,,,,
539861,SKIL Infrastructure Limited,SKIL,SKIL Infrastructure Ltd,Active,Z ,10.00,INE429F01012,Equity,,,,,
539864,Ghushine Fintrrade Ocean Limited,GHUSHINE,Ghushine Fintrrade Ocean Ltd,Active,MT,10.00,INE009U01011,Equity,,,,,
539871,Thyrocare Technologies Limited,THYROCARE,Thyrocare Technologies Ltd,Active,A ,10.00,INE594H01019,Equity,,,,,
539872,Bajaj Healthcare Limited,BAJAJHCARE,Bajaj Healthcare Ltd,Active,B ,5.00,INE411U01027,Equity,,,,,
539873,Bronze Trading Limited,BRONZE,Bronze Trading Ltd,Delisted,Z ,10.00,INE022R01010,Equity,,,,,
539874,Ujjivan Financial Services Limited,UJJIVAN,Ujjivan Financial Services Ltd,Delisted,A ,10.00,INE334L01012,Equity,,,,,
539875,RSD Finance Limited,RSDFIN,RSD Finance Ltd,Active,T ,5.00,INE616F01022,Equity,,,,,
539876,Crompton Greaves Consumer Electricals Limited,CROMPTON,Crompton Greaves Consumer Electricals Ltd,Active,A ,2.00,INE299U01018,Equity,,,,,
539883,Pilani Investment And Industries Corporation Limited,PILANIINVS,Pilani Investment and Industries Corporation Ltd,Active,B ,10.00,INE417C01014,Equity,,,,,
539884,Darshan Orna Limited,DARSHANORNA,Darshan Orna Ltd,Active,X ,2.00,INE671T01028,Equity,,,,,
539885,ICICI Prudential Mutual Fund,IPRU2812,ICICI PRUDENTIAL MUTUAL FUND- INDIA RECOVERY FUND CUMULATIVE SERIES,Suspended,B ,10.00,INF109KB1UT9,Equity,,,,,
539886,ICICI Prudential Mutual Fund,IPRU2813,ICICI PRUDENTIAL MUTUAL FUND-INDIA RECOVERY FUND- DIVIDEND PAYOUT OPTION- SE 5,Suspended,B ,10.00,INF109KB1UR3,Equity,,,,,
539887,ICICI Prudential Mutual Fund,IPRU9014,ICICI PRUDENTIAL MUTUAL FUND-DIRECT PLAN-CUMULATIVE OPTION-SERIES 5,Suspended,B ,10.00,INF109KB1UU7,Equity,,,,,
539888,ICICI Prudential Mutual Fund,IPRU9015,ICICI PRUDENTIAL MUTUAL FUND-DIRECT PLAN-DIVIDEND PAYOUT OPTION SERIES 5,Suspended,B ,10.00,INF109KB1US1,Equity,,,,,
539889,Parag Milk Foods Limited,PARAGMILK,Parag Milk Foods Ltd,Active,A ,10.00,INE883N01014,Equity,,,,,
539894,Madhav Infra Projects Limited,MADHAVIPL,Madhav Infra Projects Ltd,Active,B ,1.00,INE631R01026,Equity,,,,,
539895,SPICE LOUNGE FOOD WORKS LIMITED,SPICELOUNG,Spice Lounge Food Works Ltd,Active,B ,1.00,INE631E01024,Equity,,,,,
539900,DALMIA INDUSTRIAL DEVELOPMENT LIMITED,DIDL,Dalmia Industrial Development Ltd,Active,X ,10.00,INE642P01019,Equity,,,,,
539909,LATENT LIGHT FINANCE LIMITED.,LATENT,Latent Light Finance Ltd,Delisted,XT,10.00,INE515K01018,Equity,,,,,
539910,Kome-on Communication Limited,KOCL,Kome-On Communication Ltd,Suspended,Z ,10.00,INE833C01012,Equity,,,,,
539911,Svarnim Trade Udyog Limited,SNIM,Svarnim Trade Udyog Ltd,Active,X ,10.00,INE730R01042,Equity,,,,,
539917,NAGARJUNA FERTILIZERS AND CHEMICALS LTD.,NAGAFERT,Nagarjuna Fertilizers and Chemicals Ltd,Active,Z ,1.00,INE454M01024,Equity,,,,,
539921,Shanti Educational Initiatives Limited,SEIL,Shanti Educational Initiatives Ltd,Active,B ,1.00,INE440T01028,Equity,,,,,
539922,Rotographics (India) Limited,RGIL,Rotographics (India) Ltd,Active,XT,10.00,INE364S01014,Equity,,,,,
539927,LIKHAMI CONSULTING LIMITED,LIKHAMI,Likhami Consulting Ltd,Active,X ,10.00,INE920T01011,Equity,,,,,
539938,Medico Intercontinental Limited,MIL,Medico Intercontinental Ltd,Active,X ,10.00,INE858Q01019,Equity,,,,,
539939,Yash Chemex Limited,YASHCHEM,Yash Chemex Ltd,Active,X ,10.00,INE571U01010,Equity,,,,,
539940,Max Ventures and Industries Limited,MAXVIL,Max Ventures and Industries Ltd,Delisted,B ,10.00,INE154U01015,Equity,,,,,
539945,ICICI Prudential Mutual Fund,NV20IETF,ICICI Prudential Nifty50 Value 20 ETF,Active,B ,1.00,INF109KC11V0,Equity,,,,,
539946,Bazel International Limited,BAZELINTER,Bazel International Ltd,Active,X ,10.00,INE217E01014,Equity,,,,,
539947,JINDAL LEASEFIN LIMITED,JLL,Jindal Leasefin Ltd,Active,XT,10.00,INE919T01013,Equity,,,,,
539954,ICICI Prudential Mutual Fund,IPRU2821,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 7 - DIVIDEND PAYOUT OPTION,Suspended,B ,10.00,INF109KB1WI8,Equity,,,,,
539955,ICICI Prudential Mutual Fund,IPRU9023,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 7 - DIRECT PLAN - DIVIDEND PAYOUT OPTION,Suspended,B ,10.00,INF109KB1WJ6,Equity,,,,,
539956,TAAL TECH LIMITED,TAALTECH,TAAL Tech Ltd,Active,B ,10.00,INE524T01011,Equity,,,,,
539957,Mahanagar Gas Limited,MGL,Mahanagar Gas Ltd,Active,A ,10.00,INE002S01010,Equity,,,,,
539962,Quest Financial Services Ltd.,QFSL,Quest Financial Services Ltd,Delisted,Z ,10.00,INE064D01012,Equity,,,,,
539963,Zeal Aqua Limited,ZEAL,Zeal Aqua Ltd,Active,X ,1.00,INE819S01025,Equity,,,,,
539978,Quess Corp Limited,QUESS,Quess Corp Ltd,Active,B ,10.00,INE615P01015,Equity,,,,,
539979,DIGJAM LIMITED,DIGJAMLMTD,Digjam Ltd,Active,B ,10.00,INE731U01028,Equity,,,,,
539980,ICICI Prudential Mutual Fund,MIDSELIETF,ICICI Prudential BSE Midcap Select ETF,Active,B ,1.00,INF109KC10W0,Equity,,,,,
539981,Max India Ltd.,MAXINDIA-,Max India Ltd,Delisted,B ,2.00,INE153U01017,Equity,,,,,
539982,Advance Syntex Limited,ASYL,Advance Syntex Ltd,Active,Z ,10.00,INE184U01012,Equity,,,,,
539983,SIDH AUTOMOBILES LIMITED,SIDH,Sidh Automobiles Ltd,Active,XT,10.00,INE403L01015,Equity,,,,,
539984,HINDUSTHAN INSULATORS and INDUSTRIES LIMITED,HIIL,Hindusthan Insulators & Industries Ltd,Active,XT,2.00,INE799B01025,Equity,,,,,
539985,Titaanium Ten Enterprise Limited,TITAANIUM,Titaanium Ten Enterprise Ltd,Active,MT,10.00,INE120V01014,Equity,,,,,
539986,Commercial Syn Bags Limited,COMSYN,Commercial Syn Bags Ltd,Active,B ,10.00,INE073V01015,Equity,,,,,
539991,CONFIDENCE FUTURISTIC ENERGETECH LIMITED,CFEL,Confidence Futuristic Energetech Ltd,Active,X ,5.00,INE700F01024,Equity,,,,,
539992,LLOYDS ENGINEERING WORKS LIMITED,LLOYDSENGG,Lloyds Engineering Works Ltd,Active,A ,1.00,INE093R01011,Equity,,,,,
539997,Kwality Pharmaceuticals Limited,KPL,Kwality Pharmaceuticals Ltd,Active,B ,10.00,INE552U01010,Equity,,,,,
540005,LTM LIMITED,LTM,LTM Ltd,Active,A ,1.00,INE214T01019,Equity,,,,,
540006,EAST WEST FREIGHT CARRIERS LTD,EASTWEST,East West Freight Carriers Ltd,Active,X ,2.00,INE595R01023,Equity,,,,,
540008,Aditya Birla Sun Life Mutual Fund,BSLSENETFG,Aditya Birla Sun Life BSE Sensex ETF,Active,A ,1.00,INF209KB10E8,Equity,,,,,
540023,COLORCHIPS NEW MEDIA LIMITED,COLORCHIPS,Colorchips New Media Ltd,Active,X ,10.00,INE621I01042,Equity,,,,,
540024,ASHARI AGENCIES LIMITED,ASHARI,Ashari Agencies Ltd,Delisted,Z ,10.00,INE361S01010,Equity,,,,,
540025,Advanced Enzyme Technologies Limited,ADVENZYMES,Advanced Enzyme Technologies Ltd,Active,B ,2.00,INE837H01020,Equity,,,,,
540026,Ladam Affortable Housing Limited,LAHL,Ladam Affordable Housing Ltd,Active,X ,5.00,INE213U01019,Equity,,,,,
540027,PRABHAT TECHNOLOGIES (INDIA) LIMITED,PTIL,Prabhat Technologies (India) Ltd,Suspended,XT,10.00,INE171P01019,Equity,,,,,
540046,ADF Foods Limited.,ADFBBPH,ADFBBPH,Delisted,P ,10.00,-,Equity,,,,,
540047,Dilip Buildcon Limited,DBL,Dilip Buildcon Ltd,Active,A ,10.00,INE917M01012,Equity,,,,,
540048,S.P. Apparels Limited,SPAL,S.P. Apparels Ltd,Active,B ,10.00,INE212I01016,Equity,,,,,
540061,Bigbloc Construction Limited,BIGBLOC,Bigbloc Construction Ltd,Active,B ,2.00,INE412U01025,Equity,,,,,
540062,Golden Crest Education & Services Limited,GOLDENCREST,Golden Crest Education & Services Ltd,Active,X ,10.00,INE222U01010,Equity,,,,,
540063,ECS Biztech Limited,ECS,ECS Biztech Ltd,Active,XT,10.00,INE925Q01024,Equity,,,,,
540064,Future Retail Ltd.,FRETAIL,Future Retail Ltd,Suspended,Z ,2.00,INE752P01024,Equity,,,,,
540065,RBL Bank Limited,RBLBANK,RBL Bank Ltd,Active,A ,10.00,INE976G01028,Equity,,,,,
540066,AMS POLYMERS LIMITED,AMS,AMS Polymers Ltd,Active,XT,10.00,INE345U01019,Equity,,,,,
540071,Camson Seeds Limited,CAMSONSEEDS,Camson Seeds Ltd,Delisted,Z ,10.00,INE494T01017,Equity,,,,,
540072,Shiva Granito Export Limited,SHIVAEXPO,Shiva Granito Export Ltd,Active,MT,10.00,INE191V01015,Equity,,,,,
540073,BLS International Services Ltd,BLS,BLS International Services Ltd,Active,A ,1.00,INE153T01027,Equity,,,,,
540078,Mitsu Chem Plast Limited,MITSU,Mitsu Chem Plast Ltd,Active,XT,10.00,INE317V01016,Equity,,,,,
540079,Sprayking Limited,SPRAYKING,Sprayking Ltd,Active,B ,1.00,INE537U01037,Equity,,,,,
540080,Dhatre Udyog Limited,DHATRE,Dhatre Udyog Ltd,Active,X ,1.00,INE715T01031,Equity,,,,,
540081,Sab Events & Governance Now Media Limited,SABEVENTS,SAB Events & Governance Now Media Ltd,Suspended,B ,10.00,INE860T01019,Equity,,,,,
540082,Riddhi Steel and Tube Limited,RSTL,Riddhi Steel and Tube Ltd,Active,MT,10.00,INE367U01013,Equity,,,,,
540083,TV VISION LIMITED,TVVISION,TV Vision Ltd,Active,T ,10.00,INE871L01013,Equity,,,,,
540084,Spicy Entertainment and Media Limited,SPICY,Spicy Entertainment and Media Ltd,Delisted,MT,10.00,INE592O01019,Equity,,,,,
540097,GAMCO LIMITED,GAMCO,Gamco Ltd,Active,X ,2.00,INE890S01026,Equity,,,,,
540098,Aditya Birla Sun Life Mutual Fund,BSLRIFS1RG,Aditya Birla Sun Life RESURGENT INDIA FUND  SERIES 1 REGULAR GROWTH,Suspended,B ,10.00,INF209KB1499,Equity,,,,,
540099,Aditya Birla Sun Life Mutual Fund,BSLRIFS1RD,Aditya Birla Sun Life RESURGENT INDIA FUND  SERIES 1 REGULAR DIVIDEND,Suspended,B ,10.00,INF209KB1507,Equity,,,,,
540100,Aditya Birla Sun Life Mutual Fund,BSLRIFS1RS,BIRLA SUN LIFE RESURGENT INDIA FUND SERIES - 1 - REGULAR PLAN - DIVIDEND SWEEP,Suspended,B ,10.00,INF209KB1192,Equity,,,,,
540101,Aditya Birla Sun Life Mutual Fund,BSLRIFS1DG,BIRLA SUN LIFE RESURGENT INDIA FUND SERIES - 1 - DIRECT PLAN - GROWTH,Suspended,B ,10.00,INF209KB1515,Equity,,,,,
540102,Aditya Birla Sun Life Mutual Fund,BSLRIFS1DD,BIRLA SUN LIFE RESURGENT INDIA FUND SERIES - 1 - DIRECT PLAN - DIVIDEND PAYOUT,Suspended,B ,10.00,INF209KB1523,Equity,,,,,
540103,Aditya Birla Sun Life Mutual Fund,BSLRIFS1DS,BIRLA SUN LIFE RESURGENT INDIA FUND SERIES - 1 - DIRECT PLAN - DIVIDEND SWEEP,Suspended,B ,10.00,INF209KB1259,Equity,,,,,
540108,TIAAN CONSUMER LIMITED,TIAANC,Tiaan Consumer Ltd,Suspended,Z ,10.00,INE864T01011,Equity,,,,,
540115,L&T Technology Services Limited,LTTS,L&T Technology Services Ltd,Active,A ,2.00,INE010V01017,Equity,,,,,
540124,G N A Axles Limited,GNA,G N A Axles Ltd,Active,B ,10.00,INE934S01014,Equity,,,,,
540125,Radhika Jeweltech Limited,RADHIKAJWE,Radhika Jeweltech Ltd,Active,B ,2.00,INE583V01021,Equity,,,,,
540132,Sabrimala Industries India Limited,SIIL,Sabrimala Industries India Ltd,Active,XT,10.00,INE400R01018,Equity,,,,,
540133,ICICI Prudential Life Insurance Company Limited,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,Active,A ,10.00,INE726G01019,Equity,,,,,
540134,ISHAAN INFRASTRUCTURE AND SHELTERS LIMITED,IISL,Ishaan Infrastructures and Shelters Ltd,Active,XT,10.00,INE818R01011,Equity,,,,,
540135,ARC Finance Limited,ARCFIN,ARC Finance Ltd,Active,X ,1.00,INE202R01026,Equity,,,,,
540136,HPL Electric & Power Limited,HPL,HPL Electric & Power Ltd,Active,B ,10.00,INE495S01016,Equity,,,,,
540143,Sagarsoft (India) Limited,SAGARSOFT,Sagarsoft (India) Ltd,Active,X ,10.00,INE184B01012,Equity,,,,,
540144,DRA CONSULTANTS LIMITED,DRA,DRA Consultants Ltd,Active,M ,10.00,INE746V01016,Equity,,,,,
540145,Valiant Organics Limited,VALIANTORG,Valiant Organics Ltd,Active,T ,10.00,INE565V01010,Equity,,,,,
540146,ADITYA CONSUMER MARKETING LIMITED,ACML,Aditya Consumer Marketing Ltd,Active,M ,10.00,INE427V01013,Equity,,,,,
540147,Shashijit Infraprojects Limited,SHASHIJIT,Shashijit Infraprojects Ltd,Active,X ,2.00,INE700V01021,Equity,,,,,
540148,Bindal Exports Limited,BINDALEXPO,Bindal Exports Ltd,Active,MT,10.00,INE564V01013,Equity,,,,,
540149,Transpek Industry Ltd.,TRANSPEBBPH,TRANSPEBBPH,Delisted,P ,10.00,-,Equity,,,,,
540150,Mewar Hi-Tech Engineering Limited,MHEL,Mewar Hi-Tech Engineering Ltd,Active,MT,10.00,INE957U01011,Equity,,,,,
540151,Diksat Transworld Limited,DIKSAT,Diksat Transworld Ltd,Active,MT,10.00,INE942P01013,Equity,,,,,
540152,India Green Reality Limited,IGRL,India Green Reality Ltd,Suspended,MT,10.00,INE373V01019,Equity,,,,,
540153,Endurance Technologies Limited,ENDURANCE,Endurance Technologies Ltd,Active,A ,10.00,INE913H01037,Equity,,,,,
540154,Bandhan Mutual Fund,IDFSENSEXE,Bandhan S&P BSE SENSEX ETF,Active,A ,10.00,INF194KA1T91,Equity,,,,,
540159,PURPLE AGROTECH INDUSTRIES LIMITED,PURPLE,Purple Agrotech Industries Ltd,Active,X ,10.00,INE905R01016,Equity,,,,,
540168,Supra Pacific Financial Services Limited,SUPRAPFSL,Supra Pacific Financial Services Ltd,Active,X ,10.00,INE268T01015,Equity,,,,,
540173,PNB Housing Finance Limited,PNBHOUSING,PNB Housing Finance Ltd,Active,A ,10.00,INE572E01012,Equity,,,,,
540174,SOUTHERN INFOCONSULTANTS LIMITED,SOUTHERNIN,Southern Infoconsultants Ltd,Active,X ,10.00,INE298B01010,Equity,,,,,
540175,REGENCY FINCORP LIMITED,REGENCY,Regency Fincorp Ltd,Active,XT,10.00,INE964R01013,Equity,,,,,
540176,ICICI Prudential Mutual Fund,IPRU2880,ICICI PRUDENTIAL VALUE FUND SERIES 9-CUMULATIVE,Delisted,B ,10.00,INF109KB1I25,Equity,,,,,
